date,Cana Woodford,DJ-Niobrara,Eagle Ford,Permian,Williston,Total US RigCount,wti_spot_lag_14,wti_spot_lag_9,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import_smooth,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod_smooth,usa_l48_prod,opec_tot_prod,opec_crud_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons_smooth,oecd_cons,non-oecd_cons_smooth,non-oecd_cons,world_cons_smooth,world_cons
2019-12-02,25.88888888888889,21.0,54.0,401.22222222222223,51.555555555555564,665.2222222222222,56.82,57.71666666666667,55.97,63.2,55.96,55.91,55.74,55.47,2.9896428571428872,3.1252857142857144,1082.5294285714283,635.0811428571427,12.378571428571453,12.357142857142858,34.27641322580645,28.89741935483871,31.637806451612906,2.7403870967741937,67.47631507329032,57.71666666666667,47.63658565945161,57.71666666666667,54.68051495270967,57.71666666666667,102.31710061216127
2019-12-01,26.11111111111111,21.0,54.0,401.77777777777777,51.444444444444436,665.7777777777778,57.06,57.68,56.68666666666667,,,,,,2.9166785714286014,3.034857142857143,1082.4402857142857,635.1094285714286,12.389285714285737,12.371428571428574,34.28751,28.905,31.631,2.7260000000000004,67.476325194,57.68,47.690955857,57.68,54.816253874,57.68,102.507209731
2019-11-30,26.33333333333333,21.0,54.0,402.33333333333326,51.33333333333334,666.3333333333334,57.3,58.36,57.40333333333333,,,,,,2.861178571428601,2.9444285714285714,1082.3511428571428,635.1377142857143,12.396428571428594,12.385714285714286,34.28841,28.90833333333333,31.61796666666667,2.7096333333333336,67.4839719604,58.36,47.6939909842,58.36,54.80065550246666,58.36,102.49464648666664
2019-11-29,26.555555555555557,21.0,54.0,402.88888888888886,51.22222222222222,666.8888888888888,57.54,56.71,58.12,64.5,,,,,2.823142857142887,2.8539999999999996,1082.262,635.1659999999999,12.400000000000022,12.4,34.28931,28.91166666666667,31.60493333333333,2.6932666666666667,67.4916187268,56.71,47.69702611140001,56.71,54.78505713093333,56.71,102.48208324233332
2019-11-28,26.777777777777782,21.0,54.0,403.4444444444445,51.111111111111114,667.4444444444445,56.57,54.93,58.12,64.68,58.11,58.05,57.85,57.54,2.8025714285714587,2.833428571428572,1083.0991428571429,635.3094285714286,12.400000000000022,12.4,34.290209999999995,28.915,31.5919,2.6769,67.4992654932,54.93,47.7000612386,54.93,54.769458759399996,54.93,102.469519998
2019-11-27,27.0,21.0,54.0,404.0,51.0,668.0,56.88,56.82,58.12,65.03,58.11,58.05,57.85,57.54,2.7820000000000302,2.8128571428571427,1083.9362857142858,635.4528571428573,12.400000000000022,12.4,34.29111,28.91833333333333,31.578866666666666,2.6605333333333334,67.5069122596,56.82,47.7030963658,56.82,54.75386038786666,56.82,102.45695675366669
2019-11-26,27.0,21.2,54.2,404.2,51.0,668.6,56.67,57.06,58.25,64.82,58.41,58.32,58.06,57.71,2.7614285714286018,2.7922857142857143,1084.7734285714287,635.5962857142857,12.400000000000022,12.4,34.29201,28.92166666666667,31.56583333333333,2.6441666666666666,67.514559026,57.06,47.706131493,57.06,54.73826201633333,57.06,102.44439350933334
2019-11-25,27.0,21.4,54.4,404.4,51.0,669.2,56.61,57.3,57.79,64.67,58.01,57.91,57.63,57.28,2.7408571428571733,2.771714285714286,1085.6105714285713,635.7397142857143,12.400000000000022,12.4,34.29291,28.925,31.5528,2.6278,67.5222057924,57.3,47.7091666202,57.3,54.722663644799994,57.3,102.431830265
2019-11-24,27.0,21.6,54.6,404.6,51.0,669.8,56.74666666666667,57.54,57.75333333333333,,,,,,2.733821428571459,2.7511428571428573,1086.4477142857145,635.8831428571427,12.396428571428594,12.4,34.29381,28.92833333333333,31.539766666666665,2.6114333333333333,67.5298525588,57.54,47.712201747399995,57.54,54.70706527326666,57.54,102.4192670206667
2019-11-23,27.0,21.8,54.8,404.8,51.0,670.4,56.88333333333333,56.57,57.71666666666667,,,,,,2.740321428571459,2.7305714285714284,1087.2848571428572,636.0265714285714,12.389285714285737,12.4,34.294709999999995,28.93166666666667,31.52673333333333,2.595066666666667,67.5374993252,56.57,47.7152368746,56.57,54.69146690173333,56.57,102.40670377633332
2019-11-22,27.0,22.0,55.0,405.0,51.0,671.0,57.02,56.88,57.68,64.83,57.77,57.66,57.35,56.98,2.760357142857173,2.71,1088.122,636.17,12.378571428571453,12.4,34.29561,28.935,31.5137,2.5787,67.5451460916,56.88,47.7182720018,56.88,54.675868530200006,56.88,102.39414053200001
2019-11-21,27.142857142857146,21.857142857142854,54.714285714285715,405.4285714285714,51.0,671.4285714285714,56.91,56.67,58.36,64.99,58.58,58.41,58.02,57.58,2.7939285714286015,2.7435714285714283,1088.0927142857142,636.3652857142857,12.364285714285739,12.385714285714286,34.29651,28.93833333333333,31.50066666666667,2.562333333333333,67.552792858,56.67,47.721307128999996,56.67,54.660270158666656,56.67,102.38157728766666
2019-11-20,27.285714285714285,21.714285714285715,54.42857142857143,405.8571428571428,51.0,671.8571428571429,56.15,56.61,56.71,63.8,57.11,57.01,56.88,56.58,2.8275000000000303,2.7771428571428567,1088.0634285714286,636.5605714285714,12.350000000000025,12.371428571428574,34.29741,28.941666666666666,31.48763333333333,2.5459666666666667,67.56043962439999,56.61,47.724342256199996,56.61,54.64467178713333,56.61,102.36901404333332
2019-11-19,27.42857142857143,21.571428571428577,54.14285714285714,406.28571428571433,51.0,672.2857142857142,57.04,56.74666666666667,54.93,62.37,55.21,55.35,55.26,55.0,2.8610714285714587,2.810714285714285,1088.0341428571428,636.7558571428573,12.33571428571431,12.357142857142858,34.29831,28.945,31.4746,2.5296,67.5680863908,56.74666666666667,47.727377383400004,56.74666666666667,54.629073415600004,56.74666666666667,102.356450799
2019-11-18,27.57142857142857,21.428571428571427,53.85714285714285,406.71428571428567,51.0,672.7142857142858,56.33,56.88333333333333,56.82,62.82,57.05,57.14,57.0,56.67,2.8946428571428875,2.8442857142857143,1088.0048571428572,636.9511428571427,12.321428571428594,12.342857142857143,34.299209999999995,28.94833333333333,31.461566666666666,2.513233333333333,67.5757331572,56.88333333333333,47.730412510600004,56.88333333333333,54.61347504406667,56.88333333333333,102.3438875546667
2019-11-17,27.714285714285715,21.285714285714285,53.57142857142857,407.1428571428572,51.0,673.1428571428571,56.23333333333333,57.02,57.06,,,,,,2.925964285714316,2.8778571428571427,1087.9755714285714,637.1464285714286,12.310714285714308,12.32857142857143,34.30011,28.95166666666667,31.44853333333333,2.4968666666666666,67.58337992359999,57.02,47.7334476378,57.02,54.59787667253333,57.02,102.33132431033331
2019-11-16,27.857142857142854,21.142857142857142,53.28571428571429,407.57142857142856,51.0,673.5714285714286,56.13666666666666,56.91,57.3,,,,,,2.955035714285745,2.9114285714285715,1087.9462857142858,637.3417142857143,12.303571428571452,12.314285714285715,34.30101,28.955,31.4355,2.4805,67.59102669,56.91,47.736482765,56.91,54.582278301,56.91,102.31876106600001
2019-11-15,28.0,21.0,53.0,408.0,51.0,674.0,56.04,56.15,57.54,63.32,57.72,57.83,57.69,57.37,2.9818571428571734,2.945,1087.917,637.5369999999999,12.300000000000022,12.3,34.30191,28.95833333333333,31.422466666666665,2.4641333333333333,67.59867345640001,56.15,47.739517892200006,56.15,54.56667992946666,56.15,102.30619782166669
2019-11-14,28.142857142857146,21.142857142857142,53.0,408.57142857142856,51.14285714285714,675.4285714285714,54.02,57.04,56.57,62.46,56.77,56.88,56.77,56.48,3.006428571428602,2.9695714285714283,1088.001714285714,637.8187142857142,12.300000000000022,12.3,34.30281,28.961666666666666,31.40943333333333,2.4477666666666664,67.6063202228,57.04,47.7425530194,57.04,54.55108155793333,57.04,102.29363457733334
2019-11-13,28.285714285714285,21.285714285714285,53.0,409.1428571428572,51.28571428571429,676.8571428571429,54.85,56.33,56.88,62.27,57.12,57.2,57.09,56.82,3.031000000000031,2.9941428571428568,1088.0864285714283,638.1004285714286,12.300000000000022,12.3,34.303709999999995,28.965,31.3964,2.4314,67.6139669892,56.33,47.7455881466,56.33,54.5354831864,56.33,102.28107133299999
2019-11-12,28.42857142857143,21.428571428571427,53.0,409.71428571428567,51.42857142857143,678.2857142857142,55.34,56.23333333333333,56.67,62.19,56.8,56.85,56.74,56.48,3.0555714285714597,3.0187142857142857,1088.1711428571427,638.3821428571429,12.300000000000022,12.3,34.30461,28.96833333333333,31.38336666666667,2.415033333333333,67.62161375560001,56.23333333333333,47.7486232738,56.23333333333333,54.51988481486666,56.23333333333333,102.26850808866665
2019-11-11,28.57142857142857,21.571428571428577,53.0,410.28571428571433,51.57142857142857,679.7142857142858,55.6,56.13666666666666,56.61,62.58,56.86,56.9,56.77,56.49,3.0801428571428886,3.043285714285714,1088.2558571428572,638.6638571428573,12.300000000000022,12.3,34.30551,28.97166666666667,31.37033333333333,2.3986666666666667,67.629260522,56.13666666666666,47.75165840100001,56.13666666666666,54.50428644333334,56.13666666666666,102.2559448443333
2019-11-10,28.714285714285715,21.714285714285715,53.0,410.8571428571428,51.714285714285715,681.1428571428571,55.90666666666666,56.04,56.74666666666667,,,,,,3.1196071428571743,3.0678571428571426,1088.3405714285714,638.9455714285715,12.292857142857166,12.3,34.30641,28.975,31.3573,2.3823,67.6369072884,56.04,47.754693528199994,56.04,54.488688071800006,56.04,102.2433816
2019-11-09,28.857142857142854,21.857142857142854,53.0,411.4285714285714,51.85714285714285,682.5714285714286,56.21333333333334,54.02,56.88333333333333,,,,,,3.173964285714317,3.0924285714285715,1088.4252857142858,639.2272857142857,12.278571428571452,12.3,34.30731,28.97833333333333,31.344266666666666,2.365933333333333,67.6445540548,54.02,47.7577286554,54.02,54.47308970026668,54.02,102.2308183556667
2019-11-08,29.0,22.0,53.0,412.0,52.0,684.0,56.52,54.85,57.02,62.0,57.24,57.26,57.1,56.77,3.243214285714317,3.117,1088.51,639.509,12.257142857142881,12.3,34.308209999999995,28.981666666666666,31.33123333333333,2.3495666666666666,67.6522008212,54.85,47.7607637826,54.85,54.45749132873333,54.85,102.2182551113333
2019-11-07,28.857142857142854,22.0,53.28571428571429,412.57142857142856,52.14285714285714,685.0,56.11,55.34,56.91,62.6,57.15,57.15,56.93,56.54,3.3273571428571747,3.2011428571428566,1088.3991428571428,639.7151428571427,12.22857142857145,12.271428571428574,34.30911,28.985,31.3182,2.3332,67.6598475876,55.34,47.763798909799995,55.34,54.441892957200004,55.34,102.20569186699998
2019-11-06,28.714285714285715,22.0,53.57142857142857,413.1428571428572,52.28571428571429,686.0,55.9,55.6,56.15,62.11,56.35,56.38,56.2,55.84,3.4115000000000317,3.285285714285714,1088.2882857142856,639.9212857142858,12.200000000000022,12.242857142857144,34.31001,28.98833333333333,31.305166666666665,2.3168333333333333,67.667494354,55.6,47.766834036999995,55.6,54.426294585666675,55.6,102.19312862266666
2019-11-05,28.57142857142857,22.0,53.85714285714285,413.71428571428567,52.42857142857143,687.0,54.21,55.90666666666666,57.04,62.72,57.23,57.29,57.15,56.84,3.4956428571428892,3.369428571428571,1088.1774285714284,640.1274285714286,12.171428571428592,12.214285714285715,34.31091,28.99166666666667,31.29213333333333,2.3004666666666664,67.6751411204,55.90666666666666,47.7698691642,55.90666666666666,54.41069621413333,55.90666666666666,102.18056537833333
2019-11-04,28.42857142857143,22.0,54.14285714285714,414.28571428571433,52.57142857142857,688.0,53.28,56.21333333333334,56.33,62.52,56.54,56.6,56.47,56.18,3.579785714285746,3.4535714285714283,1088.0665714285717,640.3335714285714,12.142857142857164,12.185714285714285,34.311809999999994,28.995,31.2791,2.2841,67.6827878868,56.21333333333334,47.7729042914,56.21333333333334,54.3950978426,56.21333333333334,102.16800213399999
2019-11-03,28.285714285714285,22.0,54.42857142857143,414.8571428571428,52.714285714285715,689.0,53.43666666666667,56.52,56.23333333333333,,,,,,3.6308928571428885,3.537714285714286,1087.9557142857145,640.5397142857142,12.121428571428593,12.157142857142857,34.31271,28.99833333333333,31.266066666666664,2.267733333333333,67.6904346532,56.52,47.7759394186,56.52,54.37949947106666,56.52,102.1554388896667
2019-11-02,28.142857142857146,22.0,54.714285714285715,415.4285714285714,52.85714285714285,690.0,53.59333333333333,56.11,56.13666666666666,,,,,,3.648964285714317,3.6218571428571433,1087.844857142857,640.7458571428573,12.107142857142879,12.128571428571426,34.31361,29.001666666666665,31.25303333333333,2.2513666666666667,67.6980814196,56.11,47.7789745458,56.11,54.36390109953335,56.11,102.1428756453333
2019-11-01,28.0,22.0,55.0,416.0,53.0,691.0,53.75,55.9,56.04,60.17,56.2,56.27,56.15,55.86,3.6340000000000314,3.7060000000000004,1087.734,640.952,12.100000000000023,12.1,34.31451,29.005,31.24,2.235,67.705728186,55.9,47.782009673000005,55.9,54.348302728,55.9,102.130312401
2019-10-31,28.0,22.0,55.0,416.1428571428572,53.0,691.7142857142858,53.89,54.21,54.02,59.3,54.18,54.25,54.16,53.92,3.5860000000000314,3.658,1086.7012857142856,641.052,12.100000000000023,12.1,34.31963903225806,29.009516129032253,31.23677419354839,2.227258064516129,67.68112580941936,54.21,47.77992316209678,54.21,54.316954027387105,54.21,102.09687718948388
2019-10-30,28.0,22.0,55.0,416.28571428571433,53.0,692.4285714285713,53.42,53.28,54.85,60.22,55.06,55.1,54.94,54.66,3.5380000000000313,3.61,1085.6685714285713,641.1519999999999,12.100000000000023,12.1,34.32476806451613,29.014032258064518,31.233548387096768,2.2195161290322583,67.65652343283871,53.28,47.777836651193546,53.28,54.2856053267742,53.28,102.06344197796774
2019-10-29,28.0,22.0,55.0,416.4285714285714,53.0,693.1428571428571,52.81,53.43666666666667,55.34,61.05,55.54,55.68,55.64,55.47,3.4900000000000313,3.562,1084.635857142857,641.2520000000002,12.100000000000023,12.1,34.32989709677419,29.018548387096768,31.23032258064516,2.211774193548387,67.63192105625807,53.43666666666667,47.77575014029032,53.43666666666667,54.254256626161286,53.43666666666667,102.03000676645159
2019-10-28,28.0,22.0,55.0,416.57142857142856,53.0,693.8571428571429,53.57,53.59333333333333,55.6,60.39,55.81,55.9,55.83,55.63,3.4420000000000313,3.514,1083.603142857143,641.352,12.100000000000023,12.1,34.335026129032265,29.023064516129036,31.227096774193548,2.204032258064516,67.60731867967742,53.59333333333333,47.773663629387094,53.59333333333333,54.222907925548384,53.59333333333333,101.9965715549355
2019-10-27,28.0,22.0,55.0,416.71428571428567,53.0,694.5714285714287,53.96666666666667,53.75,55.90666666666666,,,,,,3.3632857142857455,3.466,1082.5704285714287,641.452,12.100000000000023,12.1,34.34015516129032,29.02758064516129,31.223870967741927,2.196290322580645,67.58271630309677,53.75,47.77157711848387,53.75,54.191559224935475,53.75,101.96313634341936
2019-10-26,28.0,22.0,55.0,416.8571428571428,53.0,695.2857142857142,54.36333333333333,53.89,56.21333333333334,,,,,,3.2538571428571745,3.418,1081.5377142857144,641.552,12.100000000000023,12.1,34.34528419354839,29.032096774193548,31.22064516129032,2.188548387096774,67.55811392651613,53.89,47.76949060758064,53.89,54.16021052432258,53.89,101.92970113190322
2019-10-25,28.0,22.0,55.0,417.0,53.0,696.0,54.76,53.42,56.52,62.06,56.66,56.71,56.59,56.32,3.113714285714318,3.37,1080.505,641.6519999999999,12.100000000000023,12.1,34.35041322580645,29.036612903225805,31.21741935483871,2.180806451612903,67.53351154993547,53.42,47.76740409667742,53.42,54.12886182370968,53.42,101.8962659203871
2019-10-24,28.285714285714285,22.0,54.57142857142857,417.71428571428567,53.28571428571429,698.4285714285713,53.57,52.81,56.11,61.71,56.23,56.27,56.13,55.85,2.942857142857175,3.1991428571428573,1079.7901428571429,641.7517142857142,12.100000000000023,12.1,34.35554225806452,29.041129032258066,31.214193548387094,2.173064516129032,67.50890917335485,52.81,47.765317585774184,52.81,54.09751312309678,52.81,101.86283070887094
2019-10-23,28.57142857142857,22.0,54.14285714285714,418.4285714285714,53.57142857142857,700.8571428571429,52.63,53.57,55.9,60.52,55.97,55.99,55.82,55.52,2.7720000000000318,3.0282857142857145,1079.075285714286,641.8514285714286,12.100000000000023,12.1,34.36067129032258,29.04564516129032,31.21096774193548,2.165322580645161,67.48430679677419,53.57,47.763231074870966,53.57,54.066164422483865,53.57,101.82939549735485
2019-10-22,28.857142857142854,22.0,53.714285714285715,419.1428571428572,53.85714285714285,703.2857142857142,52.64,53.96666666666667,54.21,60.5,54.16,54.48,54.5,54.34,2.6011428571428885,2.857428571428572,1078.3604285714287,641.9511428571428,12.100000000000023,12.1,34.36580032258065,29.05016129032258,31.20774193548387,2.1575806451612904,67.45970442019355,53.96666666666667,47.76114456396774,53.96666666666667,54.03481572187096,53.96666666666667,101.7959602858387
2019-10-21,29.142857142857146,22.0,53.28571428571429,419.8571428571428,54.14285714285714,705.7142857142858,52.76,54.36333333333333,53.28,58.95,53.31,53.51,53.54,53.41,2.4302857142857452,2.6865714285714293,1077.6455714285714,642.0508571428571,12.100000000000023,12.1,34.37092935483871,29.05467741935484,31.204516129032253,2.1498387096774194,67.4351020436129,54.36333333333333,47.75905805306451,54.36333333333333,54.00346702125807,54.36333333333333,101.76252507432258
2019-10-20,29.42857142857143,22.0,52.85714285714285,420.57142857142856,54.42857142857143,708.1428571428571,52.78666666666667,54.76,53.43666666666667,,,,,,2.333321428571459,2.5157142857142856,1076.9307142857142,642.1505714285714,12.100000000000023,12.1,34.37605838709677,29.059193548387093,31.201290322580643,2.1420967741935484,67.41049966703225,54.76,47.756971542161295,54.76,53.97211832064516,54.76,101.72908986280643
2019-10-19,29.714285714285715,22.0,52.42857142857143,421.28571428571433,54.714285714285715,710.5714285714287,52.81333333333333,53.57,53.59333333333333,,,,,,2.3102500000000306,2.3448571428571428,1076.2158571428572,642.2502857142857,12.100000000000023,12.1,34.38118741935484,29.063709677419357,31.198064516129037,2.1343548387096773,67.38589729045161,53.57,47.754885031258056,53.57,53.940769620032256,53.57,101.69565465129033
2019-10-18,30.0,22.0,52.0,422.0,55.0,713.0,52.84,52.63,53.75,59.96,53.78,53.87,53.82,53.62,2.361071428571459,2.174,1075.501,642.35,12.100000000000023,12.1,34.3863164516129,29.06822580645161,31.19483870967742,2.1266129032258063,67.36129491387096,52.63,47.752798520354844,52.63,53.909420919419354,52.63,101.6622194397742
2019-10-17,30.42857142857143,21.857142857142854,51.714285714285715,421.8571428571428,55.0,712.8571428571429,52.41,52.64,53.89,59.35,53.93,54.03,54.01,53.86,2.485785714285745,2.298714285714285,1075.8864285714283,642.4927142857142,12.100000000000023,12.1,34.39144548387097,29.07274193548387,31.19161290322581,2.1188709677419357,67.33669253729032,52.64,47.75071200945161,52.64,53.87807221880646,52.64,101.62878422825807
2019-10-16,30.857142857142854,21.714285714285715,51.42857142857143,421.71428571428567,55.0,712.7142857142858,52.67,52.76,53.42,59.3,53.36,53.45,53.47,53.36,2.610500000000031,2.4234285714285715,1076.2718571428572,642.6354285714286,12.100000000000023,12.1,34.39657451612903,29.07725806451613,31.188387096774196,2.1111290322580647,67.31209016070969,52.76,47.74862549854839,52.76,53.84672351819355,52.76,101.59534901674192
2019-10-15,31.285714285714285,21.571428571428577,51.14285714285714,421.57142857142856,55.0,712.5714285714287,53.6,52.78666666666667,52.81,59.19,52.81,52.88,52.91,52.81,2.735214285714317,2.548142857142857,1076.6572857142858,642.7781428571428,12.100000000000023,12.1,34.401703548387104,29.081774193548387,31.18516129032258,2.1033870967741937,67.28748778412904,52.78666666666667,47.74653898764516,52.78666666666667,53.815374817580654,52.78666666666667,101.56191380522579
2019-10-14,31.714285714285715,21.428571428571427,50.85714285714285,421.4285714285714,55.0,712.4285714285713,54.09,52.81333333333333,53.57,58.81,53.59,53.65,53.66,53.58,2.8599285714286027,2.672857142857143,1077.0427142857145,642.9208571428571,12.100000000000023,12.1,34.40683258064516,29.08629032258064,31.18193548387097,2.095645161290322,67.2628854075484,52.81333333333333,47.744452476741934,52.81333333333333,53.78402611696775,52.81333333333333,101.52847859370968
2019-10-13,32.142857142857146,21.285714285714285,50.57142857142857,421.28571428571433,55.0,712.2857142857142,54.71,52.84,53.96666666666667,,,,,,2.945464285714317,2.7975714285714286,1077.4281428571428,643.0635714285714,12.100000000000023,12.1,34.411961612903234,29.090806451612906,31.178709677419356,2.087903225806452,67.23828303096775,52.84,47.74236596583871,52.84,53.75267741635485,52.84,101.49504338219357
2019-10-12,32.57142857142857,21.142857142857142,50.28571428571429,421.1428571428572,55.0,712.1428571428571,55.33000000000001,52.41,54.36333333333333,,,,,,2.99182142857146,2.9222857142857146,1077.8135714285715,643.2062857142857,12.100000000000023,12.1,34.41709064516129,29.09532258064516,31.175483870967746,2.080161290322581,67.2136806543871,52.41,47.740279454935475,52.41,53.72132871574193,52.41,101.46160817067741
2019-10-11,33.0,21.0,50.0,421.0,55.0,712.0,55.95,52.67,54.76,60.59,54.7,54.78,54.72,54.54,2.9990000000000316,3.0469999999999997,1078.1989999999998,643.349,12.100000000000023,12.1,34.42221967741935,29.099838709677414,31.17225806451613,2.072419354838709,67.18907827780646,52.67,47.73819294403226,52.67,53.68998001512903,52.67,101.42817295916129
2019-10-10,33.42857142857143,21.0,50.0,420.1428571428572,55.0,711.7142857142858,56.24,53.6,53.57,59.08,53.55,53.56,53.41,53.19,2.9670000000000316,3.015,1077.0544285714286,643.5302857142857,12.100000000000023,12.1,34.42734870967742,29.10435483870968,31.16903225806452,2.064677419354839,67.16447590122581,53.6,47.73610643312903,53.6,53.658631314516136,53.6,101.39473774764515
2019-10-09,33.857142857142854,21.0,50.0,419.28571428571433,55.0,711.4285714285713,56.38,54.09,52.63,59.7,52.59,52.61,52.48,52.29,2.9350000000000316,2.983,1075.9098571428572,643.7115714285715,12.100000000000023,12.1,34.43247774193548,29.108870967741932,31.165806451612898,2.056935483870968,67.13987352464518,54.09,47.73401992222581,54.09,53.62728261390322,54.09,101.36130253612906
2019-10-08,34.285714285714285,21.0,50.0,418.4285714285714,55.0,711.1428571428571,57.22,54.71,52.64,58.14,52.63,52.62,52.49,52.29,2.9030000000000316,2.951,1074.7652857142855,643.8928571428573,12.100000000000023,12.1,34.43760677419355,29.113387096774197,31.16258064516129,2.049193548387097,67.11527114806452,54.71,47.73193341132257,54.71,53.59593391329032,54.71,101.32786732461291
2019-10-07,34.714285714285715,21.0,50.0,417.57142857142856,55.0,710.8571428571429,58.69,55.33000000000001,52.76,59.46,52.75,52.71,52.57,52.37,2.8710000000000315,2.9189999999999996,1073.6207142857145,644.0741428571429,12.100000000000023,12.1,34.44273580645161,29.11790322580645,31.159354838709678,2.041451612903226,67.09066877148388,55.33000000000001,47.729846900419346,55.33000000000001,53.56458521267742,55.33000000000001,101.29443211309679
2019-10-06,35.142857142857146,21.0,50.0,416.71428571428567,55.0,710.5714285714287,58.43333333333333,55.95,52.78666666666667,,,,,,2.8684642857143174,2.887,1072.4761428571428,644.2554285714286,12.092857142857165,12.1,34.44786483870968,29.12241935483871,31.156129032258068,2.033709677419355,67.06606639490323,55.95,47.727760389516135,55.95,53.533236512064526,55.95,101.26099690158064
2019-10-05,35.57142857142857,21.0,50.0,415.8571428571428,55.0,710.2857142857142,58.17666666666667,56.24,52.81333333333333,,,,,,2.895392857142889,2.855,1071.3315714285714,644.4367142857143,12.07857142857145,12.1,34.45299387096774,29.12693548387097,31.15290322580645,2.0259677419354842,67.04146401832259,56.24,47.7256738786129,56.24,53.50188781145162,56.24,101.2275616900645
2019-10-04,36.0,21.0,50.0,415.0,55.0,710.0,57.92,56.38,52.84,59.13,52.81,52.74,52.56,52.33,2.9517857142857458,2.823,1070.187,644.618,12.057142857142878,12.1,34.45812290322581,29.131451612903234,31.149677419354838,2.018225806451613,67.01686164174194,56.38,47.72358736770968,56.38,53.47053911083871,56.38,101.19412647854837
2019-10-03,36.142857142857146,21.142857142857142,50.85714285714286,414.8571428571428,54.714285714285715,710.4285714285713,58.19,57.22,52.41,58.01,52.45,52.36,52.16,51.89,3.0376428571428886,2.9088571428571433,1069.7974285714288,644.6465714285715,12.02857142857145,12.071428571428573,34.46325193548387,29.13596774193548,31.14645161290323,2.0104838709677417,66.9922592651613,57.22,47.72150085680645,57.22,53.43919041022581,57.22,101.16069126703226
2019-10-02,36.285714285714285,21.285714285714285,51.714285714285715,414.71428571428567,54.42857142857143,710.8571428571429,58.19,58.69,52.67,57.92,52.64,52.51,52.25,51.95,3.123500000000031,2.9947142857142857,1069.407857142857,644.6751428571429,12.000000000000021,12.042857142857144,34.468380967741936,29.140483870967746,31.14322580645161,2.0027419354838707,66.96765688858065,58.69,47.71941434590322,58.69,53.407841709612896,58.69,101.12725605551613
2019-10-01,36.42857142857143,21.428571428571427,52.57142857142857,414.57142857142856,54.14285714285714,711.2857142857142,59.26,58.43333333333333,53.6,60.06,53.62,53.5,53.24,52.91,3.209357142857174,3.0805714285714285,1069.0182857142856,644.7037142857142,11.971428571428593,12.014285714285714,34.47351,29.145,31.14,1.995,66.943054512,58.43333333333333,47.717327835,58.43333333333333,53.376493008999994,58.43333333333333,101.09382084399999
2019-09-30,36.57142857142857,21.571428571428577,53.42857142857143,414.4285714285714,53.85714285714285,711.7142857142858,63.1,58.17666666666667,54.09,60.99,54.07,53.98,53.7,53.32,3.2952142857143167,3.166428571428572,1068.6287142857145,644.7322857142857,11.942857142857164,11.985714285714286,34.41214333333333,29.09633333333333,31.088,1.9916666666666667,66.9290038262,58.17666666666667,47.70246559086665,58.17666666666667,53.410211207799996,58.17666666666667,101.11267679866668
2019-09-29,36.714285714285715,21.714285714285715,54.28571428571429,414.28571428571433,53.57142857142857,712.1428571428571,60.32,57.92,54.71,,,,,,3.35857142857146,3.2522857142857142,1068.239142857143,644.7608571428573,11.925000000000022,11.957142857142856,34.35077666666666,29.047666666666665,31.035999999999998,1.9883333333333333,66.9149531404,57.92,47.68760334673333,57.92,53.4439294066,57.92,101.13153275333332
2019-09-28,36.857142857142854,21.857142857142854,55.14285714285714,414.1428571428572,53.28571428571429,712.5714285714287,57.54,58.19,55.33000000000001,,,,,,3.3994285714286026,3.3381428571428566,1067.8495714285714,644.7894285714285,11.917857142857164,11.928571428571427,34.28941,28.999000000000002,30.984,1.985,66.9009024546,58.19,47.6727411026,58.19,53.4776476054,58.19,101.150388708
2019-09-27,37.0,22.0,56.0,414.0,53.0,713.0,54.76,58.19,55.95,62.48,55.91,55.79,55.43,54.98,3.4177857142857455,3.424,1067.46,644.818,11.921428571428594,11.9,34.22804333333333,28.95033333333333,30.932,1.981666666666667,66.8868517688,58.19,47.657878858466674,58.19,53.511365804200004,58.19,101.16924466266669
2019-09-26,36.714285714285715,22.142857142857146,56.0,414.4285714285714,53.0,713.8571428571429,55.13,59.26,56.24,62.08,56.41,56.28,55.9,55.45,3.4136428571428885,3.4198571428571434,1067.0165714285715,644.818,11.935714285714308,11.914285714285715,34.16667666666667,28.90166666666667,30.88,1.9783333333333333,66.872801083,59.26,47.64301661433333,59.26,53.545084003,59.26,101.18810061733332
2019-09-25,36.42857142857143,22.285714285714285,56.0,414.8571428571428,53.0,714.7142857142858,55.66,63.1,56.38,62.41,56.49,56.32,55.93,55.47,3.4095000000000315,3.415714285714285,1066.5731428571428,644.818,11.950000000000022,11.928571428571427,34.10531,28.853,30.828000000000003,1.975,66.8587503972,63.1,47.62815437020001,63.1,53.5788022018,63.1,101.20695657200001
2019-09-24,36.142857142857146,22.428571428571423,56.0,415.28571428571433,53.0,715.5714285714287,57.37,60.32,57.22,64.13,57.29,57.08,56.63,56.14,3.4053571428571745,3.4115714285714285,1066.1297142857145,644.818,11.964285714285737,11.942857142857143,34.04394333333333,28.80433333333333,30.776,1.971666666666667,66.8446997114,60.32,47.613292126066675,60.32,53.612520400600005,60.32,101.22581252666666
